Date, Barrett, Bundy, Hoerner, Mills, OA, Warren, Wilson
2012-09-13 00:00:00, 48.0, 35.0, , , 37.7, 14.2, 16.0
2012-09-14 00:00:00, 40.5, 34.9, , , 34.8, 15.1, 15.4
2012-09-15 00:00:00, 25.9, 33.0, , , 32.2, 15.2, 14.6
2012-09-16 00:00:00, 25.3, 34.8, , , 31.7, 15.7, 16.0
2012-09-17 00:00:00, 25.3, 36.4, , , 32.8, 15.3, 16.0
2012-09-18 00:00:00, 41.6, 33.0, , , 32.5, 15.5, 15.5
2012-09-19 00:00:00, 42.0, 32.9, , , 32.9, 15.3, 15.7
2012-09-20 00:00:00, 52.6, 33.1, , , 31.5, 16.4, 15.2
2012-09-21 00:00:00, 39.6, 36.2, , , 28.3, 15.4, 15.3
2012-09-22 00:00:00, 40.5, 32.3, , , 30.5, 15.1, 14.9
2012-09-23 00:00:00, 40.0, 35.0, , , 29.5, 15.5, 14.9
2012-09-24 00:00:00, 42.9, 33.4, , , 33.5, 15.5, 14.5
2012-09-25 00:00:00, 42.9, 32.6, , , 33.2, 15.1, 14.8
2012-09-26 00:00:00, 42.6, 33.8, , , 33.1, 15.0, 15.5
2012-09-27 00:00:00, 42.8, 34.8, , , 34.5, 15.7, 15.8
2012-09-28 00:00:00, 40.9, 31.9, , , 31.8, 15.8, 15.4
2012-09-29 00:00:00, 54.9, 32.1, , , 32.1, 16.0, 14.9
2012-09-30 00:00:00, 43.8, 32.8, , , 27.5, 15.7, 15.6
2012-10-01 00:00:00, 44.5, 34.8, , , 28.4, 16.2, 15.6
2012-10-02 00:00:00, 42.1, 32.7, , , 28.5, 16.4, 15.8
2012-10-03 00:00:00, 42.7, 31.8, , , 28.6, 16.2, 15.2
2012-10-04 00:00:00, 53.8, 33.1, , , 26.3, 15.3, 15.7
2012-10-05 00:00:00, 41.0, 33.8, , , 28.7, 15.2, 15.2
2012-10-06 00:00:00, 25.4, 31.5, , , 29.0, 15.1, 15.4
2012-10-07 00:00:00, 24.8, 32.3, , , 25.9, 14.1, 14.0
2012-10-08 00:00:00, 26.0, 31.5, , , 27.8, 15.3, 14.8
2012-10-09 00:00:00, 43.2, 31.0, , , 30.7, 15.0, 15.1
2012-10-10 00:00:00, 28.9, 30.4, , , 26.2, 15.6, 15.4
2012-10-11 00:00:00, 27.9, 29.0, , , 34.3, 15.2, 15.9
2012-10-12 00:00:00, 26.5, 30.2, , , 30.0, 15.7, 15.4
2012-10-13 00:00:00, 43.3, 30.0, , , 30.8, 15.4, 14.6
2012-10-14 00:00:00, 41.4, 33.7, , , 26.3, 14.2, 14.5
2012-10-15 00:00:00, 39.9, 31.8, , , , , 
2012-10-16 00:00:00, 41.6, 32.2, , , , , 
2012-10-17 00:00:00, 49.0, 31.8, , , , , 
2012-10-18 00:00:00, 44.7, 31.1, , , , , 
2012-10-19 00:00:00, 26.5, 33.2, , , , , 
2012-10-20 00:00:00, 26.7, 30.4, , , , , 
2012-10-21 00:00:00, 49.9, 32.5, , , , , 
2012-10-22 00:00:00, 59.9, 32.5, , , , , 
2012-10-23 00:00:00, 55.0, 32.6, , , , , 
2012-10-24 00:00:00, 60.3, 32.3, , , , , 
2012-10-25 00:00:00, 58.8, 33.8, , , , , 
2012-10-26 00:00:00, 38.7, 32.3, , , , , 
2012-10-27 00:00:00, 26.1, 29.7, , , , , 
2012-10-28 00:00:00, 25.6, 33.1, , , , , 
2012-10-29 00:00:00, 25.7, 33.5, , , , , 
2012-10-30 00:00:00, 25.0, 31.4, , , , , 
2012-10-31 00:00:00, 26.4, 33.2, , , , , 
2012-11-01 00:00:00, 26.9, 32.1, , , , , 
2012-11-02 00:00:00, 26.9, 31.2, , , , , 
2012-11-03 00:00:00, 25.3, 32.2, , , , , 
2012-11-04 00:00:00, 26.3, 32.3, , , , , 
2012-11-05 00:00:00, 26.6, 30.9, , , , , 
2012-11-06 00:00:00, 27.5, 31.9, , , , , 
2012-11-07 00:00:00, 25.8, 31.8, , , , , 
2012-11-08 00:00:00, 26.7, 32.0, , , , , 
2012-11-09 00:00:00, 29.0, 33.4, , , , , 
2012-11-10 00:00:00, 25.5, 32.1, , , , , 
2012-11-13 00:00:00, 25.9, 32.0, , , , , 
2012-11-14 00:00:00, 25.7, 31.7, , , , , 
2012-11-15 00:00:00, 26.9, 33.4, , , , , 
2012-11-16 00:00:00, 27.3, 32.4, , , , , 
2012-11-17 00:00:00, 28.7, 29.8, , , , , 
2012-11-18 00:00:00, 25.2, 28.3, , , , , 
2012-11-19 00:00:00, 27.1, 29.1, , , , , 
2012-11-20 00:00:00, 25.4, 27.0, , , , , 
2012-11-21 00:00:00, 44.0, 21.2, , , , , 
2012-11-22 00:00:00, 42.3, 24.9, , , , , 
2012-11-23 00:00:00, 24.3, 27.8, , , , , 
2012-11-24 00:00:00, 29.4, 28.7, , , , , 
2012-11-25 00:00:00, 27.8, 30.4, , , , , 
2012-11-26 00:00:00, 26.0, 33.1, , , , , 
2012-11-27 00:00:00, 25.6, 32.7, , , , , 
2012-11-28 00:00:00, 26.7, 31.3, , , , , 
2012-11-29 00:00:00, 26.6, 31.8, , , , , 
2012-11-30 00:00:00, 28.5, 30.6, , , , , 
2012-12-01 00:00:00, 43.5, 31.2, , , , , 
2012-12-02 00:00:00, 29.3, 33.0, , , , , 
